compact_id	family_id	genome_id	feature_type
I1B	FAM_I1591	E_coli_GCF_000005845_2	I
I1B0	FAM_I2072	E_coli_GCF_000005845_2	I
I1B1	FAM_I2431	E_coli_GCF_000005845_2	I
I1B2	FAM_I368	E_coli_GCF_000005845_2	I
I1B3	FAM_I1121	E_coli_GCF_000005845_2	I
I1B4	FAM_I2394	E_coli_GCF_000005845_2	I
I1B5	FAM_I104	E_coli_GCF_000005845_2	I
I1B6	FAM_I850	E_coli_GCF_000005845_2	I
I1B7	FAM_I230	E_coli_GCF_000005845_2	I
I1B8	FAM_I421	E_coli_GCF_000005845_2	I
I1B9	FAM_I1058	E_coli_GCF_000005845_2	I
I1BA	FAM_I952	E_coli_GCF_000005845_2	I
I1BB	FAM_I1340	E_coli_GCF_000005845_2	I
I1BC	FAM_I975	E_coli_GCF_000005845_2	I
I1BD	FAM_I818	E_coli_GCF_000005845_2	I
I1BE	FAM_I2857	E_coli_GCF_000005845_2	I
I1BF	FAM_I645	E_coli_GCF_000005845_2	I
I1BG	FAM_I2073	E_coli_GCF_000005845_2	I
I1BH	FAM_I2114	E_coli_GCF_000005845_2	I
I1BI	FAM_I617	E_coli_GCF_000005845_2	I
I1BJ	FAM_I1179	E_coli_GCF_000005845_2	I
I1BK	FAM_I2500	E_coli_GCF_000005845_2	I
I1BL	FAM_I105	E_coli_GCF_000005845_2	I
I1BM	FAM_I849	E_coli_GCF_000005845_2	I
I1BN	FAM_I878	E_coli_GCF_000005845_2	I
I1BO	FAM_I420	E_coli_GCF_000005845_2	I
I1BP	FAM_I1059	E_coli_GCF_000005845_2	I
I1BQ	FAM_I953	E_coli_GCF_000005845_2	I
I1BR	FAM_I1341	E_coli_GCF_000005845_2	I
I1BS	FAM_I989	E_coli_GCF_000005845_2	I
I1BT	FAM_I2800	E_coli_GCF_000005845_2	I
I1BU	FAM_I307	E_coli_GCF_000005845_2	I
I1BV	FAM_I646	E_coli_GCF_000005845_2	I
I1BW	FAM_I2074	E_coli_GCF_000005845_2	I
I1BX	FAM_I367	E_coli_GCF_000005845_2	I
I1BY	FAM_I1154	E_coli_GCF_000005845_2	I
I1BZ	FAM_I1225	E_coli_GCF_000005845_2	I
I1C	FAM_I399	E_coli_GCF_000005845_2	I
I1C0	FAM_I1215	E_coli_GCF_000005845_2	I
I1C1	FAM_I1054	E_coli_GCF_000005845_2	I
I1C2	FAM_I1686	E_coli_GCF_000005845_2	I
I1C3	FAM_I544	E_coli_GCF_000005845_2	I
I1C4	FAM_I419	E_coli_GCF_000005845_2	I
I1C5	FAM_I1060	E_coli_GCF_000005845_2	I
I1C6	FAM_I954	E_coli_GCF_000005845_2	I
I1C7	SING_I1C7	E_coli_GCF_000005845_2	I
I1C8	FAM_I990	E_coli_GCF_000005845_2	I
I1C9	FAM_I819	E_coli_GCF_000005845_2	I
I1CA	FAM_I308	E_coli_GCF_000005845_2	I
I1CB	FAM_I647	E_coli_GCF_000005845_2	I
I1CC	FAM_I2075	E_coli_GCF_000005845_2	I
I1CD	FAM_I2113	E_coli_GCF_000005845_2	I
I1CE	FAM_I2844	E_coli_GCF_000005845_2	I
I1CF	FAM_I1180	E_coli_GCF_000005845_2	I
I1CG	FAM_I194	E_coli_GCF_000005845_2	I
I1CH	FAM_I106	E_coli_GCF_000005845_2	I
I1CI	FAM_I1687	E_coli_GCF_000005845_2	I
I1CJ	FAM_I1899	E_coli_GCF_000005845_2	I
I1CK	FAM_I543	E_coli_GCF_000005845_2	I
I1CL	FAM_I418	E_coli_GCF_000005845_2	I
I1CM	FAM_I1120	E_coli_GCF_000005845_2	I
I1CN	FAM_I2393	E_coli_GCF_000005845_2	I
I1CO	FAM_I991	E_coli_GCF_000005845_2	I
I1CP	FAM_I1793	E_coli_GCF_000005845_2	I
I1CQ	FAM_I1636	E_coli_GCF_000005845_2	I
I1CR	FAM_I648	E_coli_GCF_000005845_2	I
I1CS	FAM_I2706	E_coli_GCF_000005845_2	I
I1CT	FAM_I2432	E_coli_GCF_000005845_2	I
I1CU	FAM_I1155	E_coli_GCF_000005845_2	I
I1CV	FAM_I366	E_coli_GCF_000005845_2	I
I1CW	FAM_I195	E_coli_GCF_000005845_2	I
I1CX	FAM_I107	E_coli_GCF_000005845_2	I
I1CY	FAM_I1688	E_coli_GCF_000005845_2	I
I1CZ	FAM_I1108	E_coli_GCF_000005845_2	I
I1D	FAM_I9	E_coli_GCF_000005845_2	I
I1D0	FAM_I542	E_coli_GCF_000005845_2	I
I1D1	FAM_I417	E_coli_GCF_000005845_2	I
I1D2	FAM_I776	E_coli_GCF_000005845_2	I
I1D3	FAM_I1119	E_coli_GCF_000005845_2	I
I1D4	FAM_I2392	E_coli_GCF_000005845_2	I
I1D5	FAM_I1885	E_coli_GCF_000005845_2	I
I1D6	FAM_I1792	E_coli_GCF_000005845_2	I
I1D7	FAM_I310	E_coli_GCF_000005845_2	I
I1D8	FAM_I649	E_coli_GCF_000005845_2	I
I1D9	FAM_I2076	E_coli_GCF_000005845_2	I
I1DA	FAM_I2112	E_coli_GCF_000005845_2	I
I1DB	FAM_I1388	E_coli_GCF_000005845_2	I
I1DC	FAM_I2752	E_coli_GCF_000005845_2	I
I1DD	FAM_I2499	E_coli_GCF_000005845_2	I
I1DE	FAM_I1689	E_coli_GCF_000005845_2	I
I1DF	FAM_I196	E_coli_GCF_000005845_2	I
I1DG	FAM_I877	E_coli_GCF_000005845_2	I
I1DH	FAM_I416	E_coli_GCF_000005845_2	I
I1DI	FAM_I2372	E_coli_GCF_000005845_2	I
I1DJ	FAM_I1101	E_coli_GCF_000005845_2	I
I1DK	FAM_I777	E_coli_GCF_000005845_2	I
I1DL	FAM_I932	E_coli_GCF_000005845_2	I
I1DM	FAM_I2276	E_coli_GCF_000005845_2	I
I1DN	FAM_I1846	E_coli_GCF_000005845_2	I
I1DO	FAM_I1235	E_coli_GCF_000005845_2	I
I1DP	FAM_I311	E_coli_GCF_000005845_2	I
I1DQ	FAM_I2176	E_coli_GCF_000005845_2	I
I1DR	FAM_I2077	E_coli_GCF_000005845_2	I
I1DS	FAM_I2111	E_coli_GCF_000005845_2	I
I1DT	FAM_I2664	E_coli_GCF_000005845_2	I
I1DU	FAM_I2857	E_coli_GCF_000005845_2	I
I1DV	FAM_I197	E_coli_GCF_000005845_2	I
I1DW	FAM_I876	E_coli_GCF_000005845_2	I
I1DX	FAM_I415	E_coli_GCF_000005845_2	I
I1DY	FAM_I2373	E_coli_GCF_000005845_2	I
I1DZ	FAM_I1102	E_coli_GCF_000005845_2	I
I1E	FAM_I894	E_coli_GCF_000005845_2	I
I1E0	FAM_I778	E_coli_GCF_000005845_2	I
I1E1	FAM_I2228	E_coli_GCF_000005845_2	I
I1E2	FAM_I1791	E_coli_GCF_000005845_2	I
I1E3	FAM_I229	E_coli_GCF_000005845_2	I
I1E4	FAM_I1410	E_coli_GCF_000005845_2	I
I1E5	FAM_I312	E_coli_GCF_000005845_2	I
I1E6	FAM_I650	E_coli_GCF_000005845_2	I
I1E7	FAM_I365	E_coli_GCF_000005845_2	I
I1E8	FAM_I2741	E_coli_GCF_000005845_2	I
I1E9	FAM_I2741	E_coli_GCF_000005845_2	I
I1EA	FAM_I2280	E_coli_GCF_000005845_2	I
I1EB	FAM_I198	E_coli_GCF_000005845_2	I
I1EC	FAM_I414	E_coli_GCF_000005845_2	I
I1ED	FAM_I2004	E_coli_GCF_000005845_2	I
I1EE	FAM_I2374	E_coli_GCF_000005845_2	I
I1EF	FAM_I2391	E_coli_GCF_000005845_2	I
I1EG	FAM_I2029	E_coli_GCF_000005845_2	I
I1EH	FAM_I1316	E_coli_GCF_000005845_2	I
I1EI	FAM_I228	E_coli_GCF_000005845_2	I
I1EJ	FAM_I1504	E_coli_GCF_000005845_2	I
I1EK	FAM_I2244	E_coli_GCF_000005845_2	I
I1EL	FAM_I2902	E_coli_GCF_000005845_2	I
I1EM	FAM_I2465	E_coli_GCF_000005845_2	I
I1EN	FAM_I865	E_coli_GCF_000005845_2	I
I1EO	FAM_I364	E_coli_GCF_000005845_2	I
I1EP	FAM_I108	E_coli_GCF_000005845_2	I
I1EQ	FAM_I875	E_coli_GCF_000005845_2	I
I1ER	FAM_I413	E_coli_GCF_000005845_2	I
I1ES	FAM_I199	E_coli_GCF_000005845_2	I
I1ET	FAM_I1768	E_coli_GCF_000005845_2	I
I1EU	FAM_I2005	E_coli_GCF_000005845_2	I
I1EV	FAM_I2375	E_coli_GCF_000005845_2	I
I1EW	FAM_I1103	E_coli_GCF_000005845_2	I
I1EX	FAM_I2009	E_coli_GCF_000005845_2	I
I1EY	FAM_I2229	E_coli_GCF_000005845_2	I
I1EZ	FAM_I927	E_coli_GCF_000005845_2	I
I1F	FAM_I127	E_coli_GCF_000005845_2	I
I1F0	FAM_I2663	E_coli_GCF_000005845_2	I
I1F1	FAM_I2225	E_coli_GCF_000005845_2	I
I1F2	FAM_I314	E_coli_GCF_000005845_2	I
I1F3	FAM_I1389	E_coli_GCF_000005845_2	I
I1F4	FAM_I363	E_coli_GCF_000005845_2	I
I1F5	FAM_I109	E_coli_GCF_000005845_2	I
I1F6	FAM_I874	E_coli_GCF_000005845_2	I
I1F7	FAM_I412	E_coli_GCF_000005845_2	I
I1F8	FAM_I1416	E_coli_GCF_000005845_2	I
I1F9	FAM_I200	E_coli_GCF_000005845_2	I
I1FA	FAM_I1769	E_coli_GCF_000005845_2	I
I1FB	FAM_I2006	E_coli_GCF_000005845_2	I
I1FC	FAM_I2390	E_coli_GCF_000005845_2	I
I1FD	FAM_I1104	E_coli_GCF_000005845_2	I
I1FE	FAM_I1274	E_coli_GCF_000005845_2	I
I1FF	FAM_I2230	E_coli_GCF_000005845_2	I
I1FG	FAM_I971	E_coli_GCF_000005845_2	I
I1FH	FAM_I2224	E_coli_GCF_000005845_2	I
I1FI	FAM_I759	E_coli_GCF_000005845_2	I
I1FJ	FAM_I315	E_coli_GCF_000005845_2	I
I1FK	FAM_I864	E_coli_GCF_000005845_2	I
I1FL	FAM_I19	E_coli_GCF_000005845_2	I
I1FM	FAM_I873	E_coli_GCF_000005845_2	I
I1FN	FAM_I411	E_coli_GCF_000005845_2	I
I1FO	FAM_I2336	E_coli_GCF_000005845_2	I
I1FP	FAM_I201	E_coli_GCF_000005845_2	I
I1FQ	FAM_I2857	E_coli_GCF_000005845_2	I
I1FR	FAM_I1770	E_coli_GCF_000005845_2	I
I1FS	FAM_I2376	E_coli_GCF_000005845_2	I
I1FT	SING_I1FT	E_coli_GCF_000005845_2	I
I1FU	FAM_I1790	E_coli_GCF_000005845_2	I
I1FV	FAM_I2450	E_coli_GCF_000005845_2	I
I1FW	FAM_I1883	E_coli_GCF_000005845_2	I
I1FX	FAM_I970	E_coli_GCF_000005845_2	I
I1FY	FAM_I2223	E_coli_GCF_000005845_2	I
I1FZ	FAM_I758	E_coli_GCF_000005845_2	I
I1G	FAM_I1707	E_coli_GCF_000005845_2	I
I1G0	FAM_I651	E_coli_GCF_000005845_2	I
I1G1	FAM_I110	E_coli_GCF_000005845_2	I
I1G2	FAM_I1690	E_coli_GCF_000005845_2	I
I1G3	FAM_I1156	E_coli_GCF_000005845_2	I
I1G4	FAM_I410	E_coli_GCF_000005845_2	I
I1G5	FAM_I1061	E_coli_GCF_000005845_2	I
I1G6	FAM_I2389	E_coli_GCF_000005845_2	I
I1G7	FAM_I1771	E_coli_GCF_000005845_2	I
I1G8	FAM_I2007	E_coli_GCF_000005845_2	I
I1G9	FAM_I1463	E_coli_GCF_000005845_2	I
I1GA	FAM_I779	E_coli_GCF_000005845_2	I
I1GB	FAM_I1054	E_coli_GCF_000005845_2	I
I1GC	FAM_I2662	E_coli_GCF_000005845_2	I
I1GD	FAM_I2222	E_coli_GCF_000005845_2	I
I1GE	FAM_I757	E_coli_GCF_000005845_2	I
I1GF	FAM_I317	E_coli_GCF_000005845_2	I
I1GG	FAM_I652	E_coli_GCF_000005845_2	I
I1GH	FAM_I111	E_coli_GCF_000005845_2	I
I1GI	FAM_I872	E_coli_GCF_000005845_2	I
I1GJ	FAM_I409	E_coli_GCF_000005845_2	I
I1GK	FAM_I616	E_coli_GCF_000005845_2	I
I1GL	FAM_I362	E_coli_GCF_000005845_2	I
I1GM	FAM_I1889	E_coli_GCF_000005845_2	I
I1GN	FAM_I2562	E_coli_GCF_000005845_2	I
I1GO	FAM_I992	E_coli_GCF_000005845_2	I
I1GP	FAM_I1505	E_coli_GCF_000005845_2	I
I1GQ	FAM_I2544	E_coli_GCF_000005845_2	I
I1GR	FAM_I2231	E_coli_GCF_000005845_2	I
I1GS	FAM_I977	E_coli_GCF_000005845_2	I
I1GT	FAM_I1847	E_coli_GCF_000005845_2	I
I1GU	FAM_I756	E_coli_GCF_000005845_2	I
I1GV	FAM_I318	E_coli_GCF_000005845_2	I
I1GW	FAM_I1054	E_coli_GCF_000005845_2	I
I1GX	FAM_I112	E_coli_GCF_000005845_2	I
I1GY	FAM_I1691	E_coli_GCF_000005845_2	I
I1GZ	FAM_I1951	E_coli_GCF_000005845_2	I
I1H	FAM_I339	E_coli_GCF_000005845_2	I
I1H0	FAM_I2337	E_coli_GCF_000005845_2	I
I1H1	FAM_I202	E_coli_GCF_000005845_2	I
I1H2	FAM_I1214	E_coli_GCF_000005845_2	I
I1H3	FAM_I1503	E_coli_GCF_000005845_2	I
I1H4	FAM_I1117	E_coli_GCF_000005845_2	I
I1H5	FAM_I1931	E_coli_GCF_000005845_2	I
I1H6	FAM_I2885	E_coli_GCF_000005845_2	I
I1H7	FAM_I2539	E_coli_GCF_000005845_2	I
I1H8	FAM_I319	E_coli_GCF_000005845_2	I
I1H9	FAM_I653	E_coli_GCF_000005845_2	I
I1HA	FAM_I2078	E_coli_GCF_000005845_2	I
I1HB	FAM_I2149	E_coli_GCF_000005845_2	I
I1HC	FAM_I541	E_coli_GCF_000005845_2	I
I1HD	FAM_I615	E_coli_GCF_000005845_2	I
I1HE	FAM_I203	E_coli_GCF_000005845_2	I
I1HF	FAM_I1772	E_coli_GCF_000005845_2	I
I1HG	FAM_I2008	E_coli_GCF_000005845_2	I
I1HH	FAM_I2378	E_coli_GCF_000005845_2	I
I1HI	FAM_I2388	E_coli_GCF_000005845_2	I
I1HJ	FAM_I780	E_coli_GCF_000005845_2	I
I1HK	FAM_I1518	E_coli_GCF_000005845_2	I
I1HL	FAM_I2450	E_coli_GCF_000005845_2	I
I1HM	FAM_I2221	E_coli_GCF_000005845_2	I
I1HN	FAM_I755	E_coli_GCF_000005845_2	I
I1HO	FAM_I2498	E_coli_GCF_000005845_2	I
I1HP	FAM_I1635	E_coli_GCF_000005845_2	I
I1HQ	FAM_I320	E_coli_GCF_000005845_2	I
I1HR	FAM_I871	E_coli_GCF_000005845_2	I
I1HS	FAM_I408	E_coli_GCF_000005845_2	I
I1HT	FAM_I2739	E_coli_GCF_000005845_2	I
I1HU	FAM_I2739	E_coli_GCF_000005845_2	I
I1HV	FAM_I1416	E_coli_GCF_000005845_2	I
I1HW	FAM_I2009	E_coli_GCF_000005845_2	I
I1HX	FAM_I1062	E_coli_GCF_000005845_2	I
I1HY	FAM_I1116	E_coli_GCF_000005845_2	I
I1HZ	FAM_I2387	E_coli_GCF_000005845_2	I
I1I	FAM_I2728	E_coli_GCF_000005845_2	I
I1I0	FAM_I969	E_coli_GCF_000005845_2	I
I1I1	FAM_I2901	E_coli_GCF_000005845_2	I
I1I2	FAM_I1318	E_coli_GCF_000005845_2	I
I1I3	FAM_I2464	E_coli_GCF_000005845_2	I
I1I4	FAM_I2110	E_coli_GCF_000005845_2	I
I1I5	FAM_I2154	E_coli_GCF_000005845_2	I
I1I6	SING_I1I6	E_coli_GCF_000005845_2	I
I1I7	FAM_I2148	E_coli_GCF_000005845_2	I
I1I8	FAM_I540	E_coli_GCF_000005845_2	I
I1I9	FAM_I27	E_coli_GCF_000005845_2	I
I1IA	FAM_I204	E_coli_GCF_000005845_2	I
I1IB	FAM_I1773	E_coli_GCF_000005845_2	I
I1IC	FAM_I2010	E_coli_GCF_000005845_2	I
I1ID	FAM_I2379	E_coli_GCF_000005845_2	I
I1IE	FAM_I1105	E_coli_GCF_000005845_2	I
I1IF	FAM_I1613	E_coli_GCF_000005845_2	I
I1IG	FAM_I2232	E_coli_GCF_000005845_2	I
I1IH	FAM_I2277	E_coli_GCF_000005845_2	I
I1II	FAM_I2450	E_coli_GCF_000005845_2	I
I1IJ	FAM_I1442	E_coli_GCF_000005845_2	I
I1IK	FAM_I225	E_coli_GCF_000005845_2	I
I1IL	FAM_I1195	E_coli_GCF_000005845_2	I
I1IM	FAM_I2628	E_coli_GCF_000005845_2	I
I1IN	FAM_I321	E_coli_GCF_000005845_2	I
I1IO	FAM_I2657	E_coli_GCF_000005845_2	I
I1IP	FAM_I2657	E_coli_GCF_000005845_2	I
I1IQ	FAM_I2079	E_coli_GCF_000005845_2	I
I1IR	FAM_I1952	E_coli_GCF_000005845_2	I
I1IS	FAM_I1774	E_coli_GCF_000005845_2	I
I1IT	FAM_I2011	E_coli_GCF_000005845_2	I
I1IU	SING_I1IU	E_coli_GCF_000005845_2	I
I1IV	FAM_I1342	E_coli_GCF_000005845_2	I
I1IW	FAM_I1106	E_coli_GCF_000005845_2	I
I1IX	FAM_I614	E_coli_GCF_000005845_2	I
I1IY	FAM_I2233	E_coli_GCF_000005845_2	I
I1IZ	FAM_I1054	E_coli_GCF_000005845_2	I
I1J	FAM_I2091	E_coli_GCF_000005845_2	I
I1J0	FAM_I2220	E_coli_GCF_000005845_2	I
I1J1	FAM_I754	E_coli_GCF_000005845_2	I
I1J2	FAM_I2497	E_coli_GCF_000005845_2	I
I1J3	FAM_I322	E_coli_GCF_000005845_2	I
I1J4	FAM_I654	E_coli_GCF_000005845_2	I
I1J5	FAM_I113	E_coli_GCF_000005845_2	I
I1J6	FAM_I407	E_coli_GCF_000005845_2	I
I1J7	FAM_I205	E_coli_GCF_000005845_2	I
I1J8	FAM_I1775	E_coli_GCF_000005845_2	I
I1J9	SING_I1J9	E_coli_GCF_000005845_2	I
I1JA	FAM_I1502	E_coli_GCF_000005845_2	I
I1JB	FAM_I2380	E_coli_GCF_000005845_2	I
I1JC	FAM_I1014	E_coli_GCF_000005845_2	I
I1JD	FAM_I782	E_coli_GCF_000005845_2	I
I1JE	FAM_I2109	E_coli_GCF_000005845_2	I
I1JF	FAM_I361	E_coli_GCF_000005845_2	I
I1JG	FAM_I2153	E_coli_GCF_000005845_2	I
I1JH	FAM_I2286	E_coli_GCF_000005845_2	I
I1JI	FAM_I1788	E_coli_GCF_000005845_2	I
I1JJ	FAM_I406	E_coli_GCF_000005845_2	I
I1JK	FAM_I17	E_coli_GCF_000005845_2	I
I1JL	FAM_I1508	E_coli_GCF_000005845_2	I
I1JM	FAM_I1692	E_coli_GCF_000005845_2	I
I1JN	FAM_I2080	E_coli_GCF_000005845_2	I
I1JO	FAM_I2338	E_coli_GCF_000005845_2	I
I1JP	FAM_I1063	E_coli_GCF_000005845_2	I
I1JQ	FAM_I1659	E_coli_GCF_000005845_2	I
I1JR	FAM_I1273	E_coli_GCF_000005845_2	I
I1JS	FAM_I2496	E_coli_GCF_000005845_2	I
I1JT	FAM_I2298	E_coli_GCF_000005845_2	I
I1JU	FAM_I206	E_coli_GCF_000005845_2	I
I1JV	FAM_I870	E_coli_GCF_000005845_2	I
I1JW	FAM_I2012	E_coli_GCF_000005845_2	I
I1JX	FAM_I2234	E_coli_GCF_000005845_2	I
I1JY	FAM_I2278	E_coli_GCF_000005845_2	I
I1JZ	FAM_I1358	E_coli_GCF_000005845_2	I
I1K	FAM_I2442	E_coli_GCF_000005845_2	I
I1K0	FAM_I1443	E_coli_GCF_000005845_2	I
I1K1	FAM_I114	E_coli_GCF_000005845_2	I
I1K2	FAM_I1693	E_coli_GCF_000005845_2	I
I1K3	FAM_I323	E_coli_GCF_000005845_2	I
I1K4	FAM_I863	E_coli_GCF_000005845_2	I
I1K5	FAM_I2081	E_coli_GCF_000005845_2	I
I1K6	FAM_I1224	E_coli_GCF_000005845_2	I
I1K7	FAM_I2783	E_coli_GCF_000005845_2	I
I1K8	FAM_I207	E_coli_GCF_000005845_2	I
I1K9	FAM_I1274	E_coli_GCF_000005845_2	I
I1KA	FAM_I2013	E_coli_GCF_000005845_2	I
I1KB	FAM_I2289	E_coli_GCF_000005845_2	I
I1KC	FAM_I666	E_coli_GCF_000005845_2	I
I1KD	FAM_I2235	E_coli_GCF_000005845_2	I
I1KE	FAM_I491	E_coli_GCF_000005845_2	I
I1KF	FAM_I1359	E_coli_GCF_000005845_2	I
I1KG	FAM_I1444	E_coli_GCF_000005845_2	I
I1KH	FAM_I115	E_coli_GCF_000005845_2	I
I1KI	FAM_I1850	E_coli_GCF_000005845_2	I
I1KJ	FAM_I1953	E_coli_GCF_000005845_2	I
I1KK	FAM_I1627	E_coli_GCF_000005845_2	I
I1KL	FAM_I2262	E_coli_GCF_000005845_2	I
I1KM	FAM_I2196	E_coli_GCF_000005845_2	I
I1KN	FAM_I1343	E_coli_GCF_000005845_2	I
I1KO	FAM_I111	E_coli_GCF_000005845_2	I
I1KP	FAM_I539	E_coli_GCF_000005845_2	I
I1KQ	FAM_I810	E_coli_GCF_000005845_2	I
I1KR	FAM_I723	E_coli_GCF_000005845_2	I
I1KS	FAM_I2052	E_coli_GCF_000005845_2	I
I1KT	FAM_I1822	E_coli_GCF_000005845_2	I
I1KU	FAM_I269	E_coli_GCF_000005845_2	I
I1KV	FAM_I1612	E_coli_GCF_000005845_2	I
I1KW	FAM_I656	E_coli_GCF_000005845_2	I
I1KX	FAM_I116	E_coli_GCF_000005845_2	I
I1KY	FAM_I1694	E_coli_GCF_000005845_2	I
I1KZ	FAM_I208	E_coli_GCF_000005845_2	I
I1L	FAM_I1023	E_coli_GCF_000005845_2	I
I1L0	FAM_I1776	E_coli_GCF_000005845_2	I
I1L1	FAM_I2014	E_coli_GCF_000005845_2	I
I1L2	FAM_I2147	E_coli_GCF_000005845_2	I
I1L3	FAM_I2280	E_coli_GCF_000005845_2	I
I1L4	FAM_I2741	E_coli_GCF_000005845_2	I
I1L5	FAM_I2186	E_coli_GCF_000005845_2	I
I1L6	FAM_I2174	E_coli_GCF_000005845_2	I
I1L7	SING_I1L7	E_coli_GCF_000005845_2	I
I1L8	FAM_I2413	E_coli_GCF_000005845_2	I
I1L9	FAM_I665	E_coli_GCF_000005845_2	I
I1LA	FAM_I531	E_coli_GCF_000005845_2	I
I1LB	FAM_I2830	E_coli_GCF_000005845_2	I
I1LC	FAM_I2743	E_coli_GCF_000005845_2	I
I1LD	FAM_I117	E_coli_GCF_000005845_2	I
I1LE	FAM_I1695	E_coli_GCF_000005845_2	I
I1LF	FAM_I1954	E_coli_GCF_000005845_2	I
I1LG	FAM_I209	E_coli_GCF_000005845_2	I
I1LH	FAM_I1777	E_coli_GCF_000005845_2	I
I1LI	FAM_I2015	E_coli_GCF_000005845_2	I
I1LJ	FAM_I2714	E_coli_GCF_000005845_2	I
I1LK	FAM_I1108	E_coli_GCF_000005845_2	I
I1LL	FAM_I2152	E_coli_GCF_000005845_2	I
I1LM	FAM_I2860	E_coli_GCF_000005845_2	I
I1LN	FAM_I2173	E_coli_GCF_000005845_2	I
I1LO	FAM_I405	E_coli_GCF_000005845_2	I
I1LP	FAM_I2555	E_coli_GCF_000005845_2	I
I1LQ	FAM_I530	E_coli_GCF_000005845_2	I
I1LR	FAM_I490	E_coli_GCF_000005845_2	I
I1LS	FAM_I325	E_coli_GCF_000005845_2	I
I1LT	FAM_I118	E_coli_GCF_000005845_2	I
I1LU	FAM_I1696	E_coli_GCF_000005845_2	I
I1LV	FAM_I1955	E_coli_GCF_000005845_2	I
I1LW	FAM_I305	E_coli_GCF_000005845_2	I
I1LX	FAM_I1778	E_coli_GCF_000005845_2	I
I1LY	FAM_I2016	E_coli_GCF_000005845_2	I
I1LZ	FAM_I1344	E_coli_GCF_000005845_2	I
I1M	FAM_I716	E_coli_GCF_000005845_2	I
I1M0	FAM_I1109	E_coli_GCF_000005845_2	I
I1M1	FAM_I268	E_coli_GCF_000005845_2	I
I1M2	FAM_I2855	E_coli_GCF_000005845_2	I
I1M3	FAM_I2172	E_coli_GCF_000005845_2	I
I1M4	FAM_I722	E_coli_GCF_000005845_2	I
I1M5	FAM_I2722	E_coli_GCF_000005845_2	I
I1M6	FAM_I529	E_coli_GCF_000005845_2	I
I1M7	FAM_I2280	E_coli_GCF_000005845_2	I
I1M8	FAM_I2741	E_coli_GCF_000005845_2	I
I1M9	FAM_I119	E_coli_GCF_000005845_2	I
I1MA	FAM_I1697	E_coli_GCF_000005845_2	I
I1MB	FAM_I1956	E_coli_GCF_000005845_2	I
I1MC	FAM_I210	E_coli_GCF_000005845_2	I
I1MD	FAM_I868	E_coli_GCF_000005845_2	I
I1ME	FAM_I2017	E_coli_GCF_000005845_2	I
I1MF	FAM_I2381	E_coli_GCF_000005845_2	I
I1MG	FAM_I1110	E_coli_GCF_000005845_2	I
I1MH	FAM_I267	E_coli_GCF_000005845_2	I
I1MI	FAM_I2854	E_coli_GCF_000005845_2	I
I1MJ	FAM_I2171	E_coli_GCF_000005845_2	I
I1MK	FAM_I721	E_coli_GCF_000005845_2	I
I1ML	FAM_I2569	E_coli_GCF_000005845_2	I
I1MM	FAM_I528	E_coli_GCF_000005845_2	I
I1MN	FAM_I489	E_coli_GCF_000005845_2	I
I1MO	FAM_I2840	E_coli_GCF_000005845_2	I
I1MP	FAM_I120	E_coli_GCF_000005845_2	I
I1MQ	FAM_I2622	E_coli_GCF_000005845_2	I
I1MR	FAM_I2435	E_coli_GCF_000005845_2	I
I1MS	FAM_I211	E_coli_GCF_000005845_2	I
I1MT	FAM_I1779	E_coli_GCF_000005845_2	I
I1MU	FAM_I2018	E_coli_GCF_000005845_2	I
I1MV	FAM_I404	E_coli_GCF_000005845_2	I
I1MW	FAM_I1111	E_coli_GCF_000005845_2	I
I1MX	FAM_I783	E_coli_GCF_000005845_2	I
I1MY	FAM_I2853	E_coli_GCF_000005845_2	I
I1MZ	FAM_I1533	E_coli_GCF_000005845_2	I
I1N	FAM_I701	E_coli_GCF_000005845_2	I
I1N0	FAM_I1610	E_coli_GCF_000005845_2	I
I1N1	FAM_I663	E_coli_GCF_000005845_2	I
I1N2	FAM_I1611	E_coli_GCF_000005845_2	I
I1N3	FAM_I326	E_coli_GCF_000005845_2	I
I1N4	FAM_I657	E_coli_GCF_000005845_2	I
I1N5	FAM_I2722	E_coli_GCF_000005845_2	I
I1N6	FAM_I1698	E_coli_GCF_000005845_2	I
I1N7	FAM_I212	E_coli_GCF_000005845_2	I
I1N8	FAM_I2495	E_coli_GCF_000005845_2	I
I1N9	FAM_I997	E_coli_GCF_000005845_2	I
I1NA	FAM_I2285	E_coli_GCF_000005845_2	I
I1NB	FAM_I538	E_coli_GCF_000005845_2	I
I1NC	FAM_I403	E_coli_GCF_000005845_2	I
I1ND	FAM_I266	E_coli_GCF_000005845_2	I
I1NE	FAM_I2852	E_coli_GCF_000005845_2	I
I1NF	FAM_I2170	E_coli_GCF_000005845_2	I
I1NG	FAM_I2871	E_coli_GCF_000005845_2	I
I1NH	FAM_I1558	E_coli_GCF_000005845_2	I
I1NI	FAM_I527	E_coli_GCF_000005845_2	I
I1NJ	FAM_I488	E_coli_GCF_000005845_2	I
I1NK	FAM_I2082	E_coli_GCF_000005845_2	I
I1NL	FAM_I121	E_coli_GCF_000005845_2	I
I1NM	FAM_I213	E_coli_GCF_000005845_2	I
I1NN	FAM_I1780	E_coli_GCF_000005845_2	I
I1NO	FAM_I2019	E_coli_GCF_000005845_2	I
I1NP	FAM_I2382	E_coli_GCF_000005845_2	I
